Country Name,Country Code,Date,Thevalue,theid
Czech Republic,CZE,1991-01-01,2881,2053
Czech Republic,CZE,1992-01-01,3132,2054
Czech Republic,CZE,1993-01-01,3308,2055
Czech Republic,CZE,1994-01-01,2179,2056
Czech Republic,CZE,1995-01-01,"1,954.5",2057
Czech Republic,CZE,1996-01-01,"2,185.5",2058
Czech Republic,CZE,1997-01-01,"2,304.4",2059
Czech Republic,CZE,1998-01-01,"2,263.5",2060
Czech Republic,CZE,1999-01-01,"2,359.9",2061
Czech Republic,CZE,2000-01-01,"2,483.3",2062
Czech Republic,CZE,2001-01-01,"2,571.2",2063
Czech Republic,CZE,2002-01-01,"2,746.6",2064
Czech Republic,CZE,2003-01-01,"2,820.4",2065
Czech Republic,CZE,2004-01-01,"3,178.4",2066
Czech Republic,CZE,2005-01-01,"3,172.1",2067
Czech Republic,CZE,2006-01-01,"3,565.7",2068
Czech Republic,CZE,2007-01-01,"3,689.7",2069
Czech Republic,CZE,2008-01-01,"3,936.2",2070
Czech Republic,CZE,2009-01-01,"3,948.5",2071
Czech Republic,CZE,2010-01-01,"4,163.5",2072
Czech Republic,CZE,2011-01-01,"4,126.5",2073
Denmark,DNK,1981-01-01,3198,2074
Denmark,DNK,1985-01-01,3194,2075
Denmark,DNK,1986-01-01,3636,2076
Denmark,DNK,1987-01-01,3432,2077
Denmark,DNK,1988-01-01,3445,2078
Denmark,DNK,1989-01-01,3722,2079
Denmark,DNK,1990-01-01,3716,2080
Denmark,DNK,1991-01-01,3776,2081
Denmark,DNK,1992-01-01,4141,2082
Denmark,DNK,1993-01-01,4068,2083
Denmark,DNK,1994-01-01,4458,2084
Denmark,DNK,1995-01-01,"4,330.1",2085
Denmark,DNK,1996-01-01,"4,368.7",2086
Denmark,DNK,1997-01-01,"4,597.4",2087
Denmark,DNK,1998-01-01,"4,717.9",2088
Denmark,DNK,1999-01-01,"4,783.3",2089
Denmark,DNK,2000-01-01,"4,882.9",2090
Denmark,DNK,2001-01-01,"4,916.7",2091
Denmark,DNK,2002-01-01,"4,760.7",2092
Denmark,DNK,2003-01-01,"5,005.8",2093
Denmark,DNK,2004-01-01,5009,2094
Denmark,DNK,2005-01-01,"5,047.5",2095
Denmark,DNK,2006-01-01,"5,133.1",2096
Denmark,DNK,2007-01-01,"5,240.6",2097
Denmark,DNK,2008-01-01,"5,303.5",2098
Denmark,DNK,2009-01-01,5307,2099
Denmark,DNK,2010-01-01,"5,638.7",2100
Denmark,DNK,2011-01-01,"6,071.3",2101
Djibouti,DJI,1986-01-01,0,2102
Djibouti,DJI,1987-01-01,0,2103
Djibouti,DJI,1988-01-01,1,2104
Djibouti,DJI,1989-01-01,2,2105
Djibouti,DJI,1990-01-01,3,2106
Djibouti,DJI,1991-01-01,1,2107
Djibouti,DJI,1992-01-01,1,2108
Djibouti,DJI,1993-01-01,2,2109
Djibouti,DJI,1994-01-01,1,2110
Djibouti,DJI,1995-01-01,1.3,2111
Djibouti,DJI,1996-01-01,0.2,2112
Djibouti,DJI,1997-01-01,0,2113
Djibouti,DJI,1998-01-01,0.7,2114
Djibouti,DJI,1999-01-01,0.3,2115
Djibouti,DJI,2000-01-01,0,2116
Djibouti,DJI,2001-01-01,0.3,2117
Djibouti,DJI,2002-01-01,0.5,2118
Djibouti,DJI,2003-01-01,0.5,2119
Djibouti,DJI,2004-01-01,0.9,2120
Djibouti,DJI,2005-01-01,0.9,2121
Djibouti,DJI,2006-01-01,0.3,2122
Djibouti,DJI,2007-01-01,0.6,2123
Djibouti,DJI,2008-01-01,0.5,2124
Djibouti,DJI,2009-01-01,1.6,2125
Djibouti,DJI,2010-01-01,1.9,2126
Djibouti,DJI,2011-01-01,1.3,2127
Dominica,DMA,1986-01-01,0,2128
Dominica,DMA,1987-01-01,0,2129
Dominica,DMA,1988-01-01,0,2130
Dominica,DMA,1989-01-01,0,2131
Dominica,DMA,1990-01-01,0,2132
Dominica,DMA,1991-01-01,0,2133
Dominica,DMA,1992-01-01,0,2134
Dominica,DMA,1993-01-01,0,2135
Dominica,DMA,1994-01-01,2,2136
Dominica,DMA,1995-01-01,0,2137
Dominica,DMA,1996-01-01,0.3,2138
Dominica,DMA,1997-01-01,0,2139
Dominica,DMA,1998-01-01,1.5,2140
Dominica,DMA,1999-01-01,0,2141
Dominica,DMA,2000-01-01,0.1,2142
Dominica,DMA,2001-01-01,2,2143
Dominica,DMA,2002-01-01,0.7,2144
Dominica,DMA,2003-01-01,2,2145
Dominica,DMA,2004-01-01,2.3,2146
Dominica,DMA,2005-01-01,2.7,2147
Dominica,DMA,2006-01-01,2.7,2148
Dominica,DMA,2007-01-01,2.1,2149
Dominica,DMA,2008-01-01,2.5,2150
Dominica,DMA,2009-01-01,3,2151
Dominica,DMA,2010-01-01,3.2,2152
Dominica,DMA,2011-01-01,2.1,2153
Dominican Republic,DOM,1986-01-01,9,2154
Dominican Republic,DOM,1987-01-01,7,2155
Dominican Republic,DOM,1988-01-01,6,2156
Dominican Republic,DOM,1989-01-01,6,2157
Dominican Republic,DOM,1990-01-01,7,2158
Dominican Republic,DOM,1991-01-01,11,2159
Dominican Republic,DOM,1992-01-01,5,2160
Dominican Republic,DOM,1993-01-01,9,2161
Dominican Republic,DOM,1994-01-01,7,2162
Dominican Republic,DOM,1995-01-01,5,2163
Dominican Republic,DOM,1996-01-01,10,2164
Dominican Republic,DOM,1997-01-01,6.2,2165
Dominican Republic,DOM,1998-01-01,7.6,2166
Dominican Republic,DOM,1999-01-01,5.5,2167
Dominican Republic,DOM,2000-01-01,12.9,2168
Dominican Republic,DOM,2001-01-01,5.8,2169
Dominican Republic,DOM,2002-01-01,5.2,2170
Dominican Republic,DOM,2003-01-01,5.1,2171
Dominican Republic,DOM,2004-01-01,6.7,2172
Dominican Republic,DOM,2005-01-01,4.6,2173
Dominican Republic,DOM,2006-01-01,5.4,2174
Dominican Republic,DOM,2007-01-01,8.1,2175
Dominican Republic,DOM,2008-01-01,7.7,2176
Dominican Republic,DOM,2009-01-01,6.1,2177
Dominican Republic,DOM,2010-01-01,6.9,2178
Dominican Republic,DOM,2011-01-01,9.1,2179
Ecuador,ECU,1986-01-01,10,2180
Ecuador,ECU,1987-01-01,13,2181
Ecuador,ECU,1988-01-01,13,2182
Ecuador,ECU,1989-01-01,17,2183
Ecuador,ECU,1990-01-01,20,2184
Ecuador,ECU,1991-01-01,29,2185
Ecuador,ECU,1992-01-01,18,2186
Ecuador,ECU,1993-01-01,13,2187
Ecuador,ECU,1994-01-01,27,2188
Ecuador,ECU,1995-01-01,34.3,2189
Ecuador,ECU,1996-01-01,32,2190
Ecuador,ECU,1997-01-01,44.2,2191
Ecuador,ECU,1998-01-01,31.2,2192
Ecuador,ECU,1999-01-01,23.7,2193
Ecuador,ECU,2000-01-01,37.4,2194
Ecuador,ECU,2001-01-01,30,2195
Ecuador,ECU,2002-01-01,50.7,2196
Ecuador,ECU,2003-01-01,53.5,2197
Ecuador,ECU,2004-01-01,50.2,2198
Ecuador,ECU,2005-01-01,48.6,2199
Ecuador,ECU,2006-01-01,40,2200
Ecuador,ECU,2007-01-01,66,2201
Ecuador,ECU,2008-01-01,69.9,2202
Ecuador,ECU,2009-01-01,67.5,2203
Ecuador,ECU,2010-01-01,66.2,2204
Ecuador,ECU,2011-01-01,60.1,2205
"Egypt, Arab Rep.",EGY,1981-01-01,1060,2206
"Egypt, Arab Rep.",EGY,1985-01-01,926,2207
"Egypt, Arab Rep.",EGY,1986-01-01,1070,2208
"Egypt, Arab Rep.",EGY,1987-01-01,1037,2209
"Egypt, Arab Rep.",EGY,1988-01-01,1130,2210
"Egypt, Arab Rep.",EGY,1989-01-01,1278,2211
"Egypt, Arab Rep.",EGY,1990-01-01,1254,2212
"Egypt, Arab Rep.",EGY,1991-01-01,1429,2213
"Egypt, Arab Rep.",EGY,1992-01-01,1288,2214
"Egypt, Arab Rep.",EGY,1993-01-01,1279,2215
"Egypt, Arab Rep.",EGY,1994-01-01,1380,2216
"Egypt, Arab Rep.",EGY,1995-01-01,"1,387.8",2217
"Egypt, Arab Rep.",EGY,1996-01-01,"1,292.2",2218
"Egypt, Arab Rep.",EGY,1997-01-01,"1,266.1",2219
"Egypt, Arab Rep.",EGY,1998-01-01,"1,274.8",2220
"Egypt, Arab Rep.",EGY,1999-01-01,1293,2221
"Egypt, Arab Rep.",EGY,2000-01-01,"1,432.8",2222
"Egypt, Arab Rep.",EGY,2001-01-01,"1,463.5",2223
"Egypt, Arab Rep.",EGY,2002-01-01,1564,2224
"Egypt, Arab Rep.",EGY,2003-01-01,"1,716.8",2225
"Egypt, Arab Rep.",EGY,2004-01-01,"1,661.1",2226
"Egypt, Arab Rep.",EGY,2005-01-01,"1,658.2",2227
"Egypt, Arab Rep.",EGY,2006-01-01,"1,785.6",2228
"Egypt, Arab Rep.",EGY,2007-01-01,"1,934.4",2229
"Egypt, Arab Rep.",EGY,2008-01-01,"2,018.9",2230
"Egypt, Arab Rep.",EGY,2009-01-01,"2,247.3",2231
"Egypt, Arab Rep.",EGY,2010-01-01,"2,431.2",2232
"Egypt, Arab Rep.",EGY,2011-01-01,"2,514.9",2233
El Salvador,SLV,1986-01-01,2,2234
El Salvador,SLV,1987-01-01,1,2235
El Salvador,SLV,1988-01-01,5,2236
El Salvador,SLV,1989-01-01,3,2237
El Salvador,SLV,1990-01-01,6,2238
El Salvador,SLV,1991-01-01,2,2239
El Salvador,SLV,1992-01-01,1,2240
El Salvador,SLV,1993-01-01,2,2241
El Salvador,SLV,1994-01-01,3,2242
El Salvador,SLV,1995-01-01,1.9,2243
El Salvador,SLV,1996-01-01,3.7,2244
El Salvador,SLV,1997-01-01,1.9,2245
El Salvador,SLV,1998-01-01,0,2246
El Salvador,SLV,1999-01-01,1.1,2247
El Salvador,SLV,2000-01-01,3.4,2248
El Salvador,SLV,2001-01-01,3.1,2249
El Salvador,SLV,2002-01-01,7.6,2250
El Salvador,SLV,2003-01-01,1.2,2251
El Salvador,SLV,2004-01-01,4.3,2252
El Salvador,SLV,2005-01-01,5.8,2253
El Salvador,SLV,2006-01-01,5.7,2254
El Salvador,SLV,2007-01-01,4.5,2255
El Salvador,SLV,2008-01-01,2.9,2256
El Salvador,SLV,2009-01-01,5.5,2257
El Salvador,SLV,2010-01-01,5,2258
El Salvador,SLV,2011-01-01,8.6,2259
Equatorial Guinea,GNQ,1986-01-01,0,2260
Equatorial Guinea,GNQ,1987-01-01,0,2261
Equatorial Guinea,GNQ,1988-01-01,0,2262
Equatorial Guinea,GNQ,1989-01-01,2,2263
Equatorial Guinea,GNQ,1990-01-01,1,2264
Equatorial Guinea,GNQ,1991-01-01,0,2265
Equatorial Guinea,GNQ,1992-01-01,1,2266
Equatorial Guinea,GNQ,1993-01-01,3,2267
Equatorial Guinea,GNQ,1994-01-01,1,2268
Equatorial Guinea,GNQ,1995-01-01,0.7,2269
Equatorial Guinea,GNQ,1996-01-01,0.5,2270
Equatorial Guinea,GNQ,1997-01-01,0.7,2271
Equatorial Guinea,GNQ,1998-01-01,0.3,2272
Equatorial Guinea,GNQ,1999-01-01,2.2,2273
Equatorial Guinea,GNQ,2000-01-01,0.3,2274
Equatorial Guinea,GNQ,2001-01-01,1,2275
Equatorial Guinea,GNQ,2002-01-01,0.5,2276
Equatorial Guinea,GNQ,2003-01-01,1.2,2277
Equatorial Guinea,GNQ,2004-01-01,1.3,2278
Equatorial Guinea,GNQ,2005-01-01,0.2,2279
Equatorial Guinea,GNQ,2006-01-01,0.5,2280
Equatorial Guinea,GNQ,2007-01-01,1.3,2281
Equatorial Guinea,GNQ,2008-01-01,0,2282
Equatorial Guinea,GNQ,2009-01-01,1.6,2283
Equatorial Guinea,GNQ,2010-01-01,0.1,2284
Equatorial Guinea,GNQ,2011-01-01,0.7,2285
Eritrea,ERI,1986-01-01,0,2286
Eritrea,ERI,1987-01-01,0,2287
Eritrea,ERI,1988-01-01,0,2288
Eritrea,ERI,1989-01-01,0,2289
Eritrea,ERI,1990-01-01,0,2290
Eritrea,ERI,1991-01-01,0,2291
Eritrea,ERI,1992-01-01,0,2292
Eritrea,ERI,1993-01-01,0,2293
Eritrea,ERI,1994-01-01,0,2294
Eritrea,ERI,1995-01-01,0.7,2295
Eritrea,ERI,1996-01-01,2.2,2296
Eritrea,ERI,1997-01-01,0.2,2297
Eritrea,ERI,1998-01-01,6.1,2298
Eritrea,ERI,1999-01-01,2.7,2299
Eritrea,ERI,2000-01-01,5.9,2300
Eritrea,ERI,2001-01-01,5,2301
Eritrea,ERI,2002-01-01,10.3,2302
Eritrea,ERI,2003-01-01,5.7,2303
Eritrea,ERI,2004-01-01,3.7,2304
Eritrea,ERI,2005-01-01,8,2305
Eritrea,ERI,2006-01-01,8.6,2306
Eritrea,ERI,2007-01-01,7.9,2307
Eritrea,ERI,2008-01-01,4.5,2308
Eritrea,ERI,2009-01-01,3.7,2309
Eritrea,ERI,2010-01-01,2.6,2310
Eritrea,ERI,2011-01-01,1.4,2311
Estonia,EST,1986-01-01,0,2312
Estonia,EST,1987-01-01,0,2313
Estonia,EST,1992-01-01,2,2314
Estonia,EST,1993-01-01,177,2315
Estonia,EST,1994-01-01,202,2316
Estonia,EST,1995-01-01,215.1,2317
Estonia,EST,1996-01-01,270.4,2318
Estonia,EST,1997-01-01,229.8,2319
Estonia,EST,1998-01-01,304.9,2320
Estonia,EST,1999-01-01,340.6,2321
Estonia,EST,2000-01-01,327.5,2322
Estonia,EST,2001-01-01,346,2323
Estonia,EST,2002-01-01,321.2,2324
Estonia,EST,2003-01-01,354.6,2325
Estonia,EST,2004-01-01,389.1,2326
Estonia,EST,2005-01-01,439,2327
Estonia,EST,2006-01-01,456.9,2328
Estonia,EST,2007-01-01,502.3,2329
Estonia,EST,2008-01-01,477.2,2330
Estonia,EST,2009-01-01,518.1,2331
Estonia,EST,2010-01-01,526.5,2332
Estonia,EST,2011-01-01,514.2,2333
Ethiopia,ETH,1986-01-01,45,2334
Ethiopia,ETH,1987-01-01,60,2335
Ethiopia,ETH,1988-01-01,71,2336
Ethiopia,ETH,1989-01-01,58,2337
Ethiopia,ETH,1990-01-01,70,2338
Ethiopia,ETH,1991-01-01,93,2339
Ethiopia,ETH,1992-01-01,88,2340
Ethiopia,ETH,1993-01-01,84,2341
Ethiopia,ETH,1994-01-01,86,2342
Ethiopia,ETH,1995-01-01,93.7,2343
Ethiopia,ETH,1996-01-01,97.3,2344
Ethiopia,ETH,1997-01-01,95.4,2345
Ethiopia,ETH,1998-01-01,79.1,2346
Ethiopia,ETH,1999-01-01,109.5,2347
Ethiopia,ETH,2000-01-01,89.9,2348
Ethiopia,ETH,2001-01-01,77.9,2349
Ethiopia,ETH,2002-01-01,101.7,2350
Ethiopia,ETH,2003-01-01,92,2351
Ethiopia,ETH,2004-01-01,106.3,2352
Ethiopia,ETH,2005-01-01,87.6,2353
Ethiopia,ETH,2006-01-01,121.2,2354
Ethiopia,ETH,2007-01-01,148.5,2355
Ethiopia,ETH,2008-01-01,158.6,2356
Ethiopia,ETH,2009-01-01,175.3,2357
Ethiopia,ETH,2010-01-01,169.5,2358
Ethiopia,ETH,2011-01-01,170,2359
Fiji,FJI,1986-01-01,27,2360
Fiji,FJI,1987-01-01,25,2361
Fiji,FJI,1988-01-01,24,2362
Fiji,FJI,1989-01-01,12,2363
Fiji,FJI,1990-01-01,14,2364
Fiji,FJI,1991-01-01,16,2365
Fiji,FJI,1992-01-01,10,2366
Fiji,FJI,1993-01-01,27,2367
Fiji,FJI,1994-01-01,11,2368
Fiji,FJI,1995-01-01,10.2,2369
Fiji,FJI,1996-01-01,9,2370
Fiji,FJI,1997-01-01,12.5,2371
Fiji,FJI,1998-01-01,10.7,2372
Fiji,FJI,1999-01-01,14.1,2373
Fiji,FJI,2000-01-01,9.8,2374
Fiji,FJI,2001-01-01,16.1,2375
Fiji,FJI,2002-01-01,13.6,2376
Fiji,FJI,2003-01-01,15.5,2377
Fiji,FJI,2004-01-01,22.9,2378
Fiji,FJI,2005-01-01,22.4,2379
Fiji,FJI,2006-01-01,29.9,2380
Fiji,FJI,2007-01-01,35.2,2381
Fiji,FJI,2008-01-01,33.1,2382
Fiji,FJI,2009-01-01,30.9,2383
Fiji,FJI,2010-01-01,18.7,2384
Fiji,FJI,2011-01-01,22.6,2385
Finland,FIN,1981-01-01,2173,2386
Finland,FIN,1985-01-01,2485,2387
Finland,FIN,1986-01-01,2831,2388
Finland,FIN,1987-01-01,2829,2389
Finland,FIN,1988-01-01,2789,2390
Finland,FIN,1989-01-01,2981,2391
Finland,FIN,1990-01-01,3071,2392
Finland,FIN,1991-01-01,3211,2393
Finland,FIN,1992-01-01,3438,2394
Finland,FIN,1993-01-01,3603,2395
Finland,FIN,1994-01-01,3974,2396
Finland,FIN,1995-01-01,4077,2397
Finland,FIN,1996-01-01,"4,329.6",2398
Finland,FIN,1997-01-01,"4,452.2",2399
Finland,FIN,1998-01-01,"4,513.4",2400
Finland,FIN,1999-01-01,"4,719.4",2401
Finland,FIN,2000-01-01,"4,843.8",2402
Finland,FIN,2001-01-01,4930,2403
Finland,FIN,2002-01-01,"4,904.3",2404
Finland,FIN,2003-01-01,"4,899.4",2405
Finland,FIN,2004-01-01,"5,018.7",2406
Finland,FIN,2005-01-01,"4,813.4",2407
Finland,FIN,2006-01-01,5088,2408
Finland,FIN,2007-01-01,"4,989.6",2409
Finland,FIN,2008-01-01,"5,112.5",2410
Finland,FIN,2009-01-01,"4,951.8",2411
Finland,FIN,2010-01-01,"4,868.5",2412
Finland,FIN,2011-01-01,"4,877.6",2413
France,FRA,1981-01-01,18567,2414
France,FRA,1985-01-01,18422,2415
France,FRA,1986-01-01,20874,2416
France,FRA,1987-01-01,20152,2417
France,FRA,1988-01-01,21409,2418
France,FRA,1989-01-01,22686,2419
France,FRA,1990-01-01,22937,2420
France,FRA,1991-01-01,23518,2421
France,FRA,1992-01-01,26172,2422
France,FRA,1993-01-01,26225,2423
France,FRA,1994-01-01,28266,2424
France,FRA,1995-01-01,"28,847.5",2425
France,FRA,1996-01-01,29746,2426
France,FRA,1997-01-01,"30,321.9",2427
France,FRA,1998-01-01,"31,393.1",2428
France,FRA,1999-01-01,"31,345.4",2429
France,FRA,2000-01-01,"31,427.1",2430
France,FRA,2001-01-01,"30,601.5",2431
France,FRA,2002-01-01,"30,530.9",2432
France,FRA,2003-01-01,30307,2433
France,FRA,2004-01-01,"29,892.8",2434
France,FRA,2005-01-01,"30,340.2",2435
France,FRA,2006-01-01,"31,220.5",2436
France,FRA,2007-01-01,"30,752.6",2437
France,FRA,2008-01-01,"31,982.8",2438
France,FRA,2009-01-01,"31,756.6",2439
France,FRA,2010-01-01,"31,367.6",2440
France,FRA,2011-01-01,"31,685.5",2441
Gabon,GAB,1986-01-01,16,2442
Gabon,GAB,1987-01-01,12,2443
Gabon,GAB,1988-01-01,20,2444
Gabon,GAB,1989-01-01,11,2445
Gabon,GAB,1990-01-01,14,2446
Gabon,GAB,1991-01-01,14,2447
Gabon,GAB,1992-01-01,14,2448
Gabon,GAB,1993-01-01,11,2449
Gabon,GAB,1994-01-01,14,2450
Gabon,GAB,1995-01-01,16.2,2451
Gabon,GAB,1996-01-01,11.5,2452
Gabon,GAB,1997-01-01,18.7,2453
Gabon,GAB,1998-01-01,21.4,2454
Gabon,GAB,1999-01-01,23.3,2455
Gabon,GAB,2000-01-01,13.3,2456
Gabon,GAB,2001-01-01,21.8,2457
Gabon,GAB,2002-01-01,20.6,2458
Gabon,GAB,2003-01-01,22.5,2459
Gabon,GAB,2004-01-01,16.3,2460
Gabon,GAB,2005-01-01,20.3,2461
Gabon,GAB,2006-01-01,18.3,2462
Gabon,GAB,2007-01-01,15.8,2463
Gabon,GAB,2008-01-01,17.4,2464
Gabon,GAB,2009-01-01,18,2465
Gabon,GAB,2010-01-01,16.9,2466
Gabon,GAB,2011-01-01,22.3,2467
"Gambia, The",GMB,1986-01-01,0,2468
"Gambia, The",GMB,1987-01-01,0,2469
"Gambia, The",GMB,1988-01-01,0,2470
"Gambia, The",GMB,1989-01-01,0,2471
"Gambia, The",GMB,1990-01-01,0,2472
"Gambia, The",GMB,1991-01-01,0,2473
"Gambia, The",GMB,1992-01-01,0,2474
"Gambia, The",GMB,1993-01-01,0,2475
"Gambia, The",GMB,1994-01-01,22,2476
"Gambia, The",GMB,1995-01-01,21.8,2477
"Gambia, The",GMB,1996-01-01,24.4,2478
"Gambia, The",GMB,1997-01-01,30,2479
"Gambia, The",GMB,1998-01-01,23.4,2480
"Gambia, The",GMB,1999-01-01,19.7,2481
"Gambia, The",GMB,2000-01-01,25.7,2482
"Gambia, The",GMB,2001-01-01,27.9,2483
"Gambia, The",GMB,2002-01-01,23,2484
"Gambia, The",GMB,2003-01-01,19.8,2485
"Gambia, The",GMB,2004-01-01,23.7,2486
"Gambia, The",GMB,2005-01-01,22.7,2487
"Gambia, The",GMB,2006-01-01,24.4,2488
"Gambia, The",GMB,2007-01-01,17.2,2489
"Gambia, The",GMB,2008-01-01,18.5,2490
"Gambia, The",GMB,2009-01-01,19.5,2491
"Gambia, The",GMB,2010-01-01,19.2,2492
"Gambia, The",GMB,2011-01-01,12.5,2493
Georgia,GEO,1986-01-01,0,2494
Georgia,GEO,1987-01-01,0,2495
Georgia,GEO,1992-01-01,12,2496
Georgia,GEO,1993-01-01,158,2497
Georgia,GEO,1994-01-01,136,2498
Georgia,GEO,1995-01-01,118.2,2499
Georgia,GEO,1996-01-01,126.6,2500
Georgia,GEO,1997-01-01,135.9,2501
Georgia,GEO,1998-01-01,127.8,2502
Georgia,GEO,1999-01-01,131.9,2503
Georgia,GEO,2000-01-01,134.3,2504
Georgia,GEO,2001-01-01,115.8,2505
Georgia,GEO,2002-01-01,127.9,2506
Georgia,GEO,2003-01-01,111.5,2507
Georgia,GEO,2004-01-01,150.4,2508
Georgia,GEO,2005-01-01,144.6,2509
Georgia,GEO,2006-01-01,177.7,2510
Georgia,GEO,2007-01-01,129.4,2511
Georgia,GEO,2008-01-01,137.1,2512
Georgia,GEO,2009-01-01,128.6,2513
Georgia,GEO,2010-01-01,121.1,2514
Georgia,GEO,2011-01-01,117.6,2515
Germany,DEU,1981-01-01,26837,2516
Germany,DEU,1985-01-01,27310,2517
Germany,DEU,1986-01-01,25654,2518
Germany,DEU,1987-01-01,25300,2519
Germany,DEU,1988-01-01,29292,2520
Germany,DEU,1989-01-01,31821,2521
Germany,DEU,1990-01-01,32295,2522
Germany,DEU,1991-01-01,32929,2523
Germany,DEU,1992-01-01,35120,2524
Germany,DEU,1993-01-01,34103,2525
Germany,DEU,1994-01-01,36901,2526
Germany,DEU,1995-01-01,37645,2527
Germany,DEU,1996-01-01,"39,213.4",2528
Germany,DEU,1997-01-01,"41,414.6",2529
Germany,DEU,1998-01-01,42955,2530
Germany,DEU,1999-01-01,"42,962.9",2531
Germany,DEU,2000-01-01,"43,509.6",2532
Germany,DEU,2001-01-01,"42,677.7",2533
Germany,DEU,2002-01-01,42436,2534
Germany,DEU,2003-01-01,"42,230.4",2535
Germany,DEU,2004-01-01,"43,016.8",2536
Germany,DEU,2005-01-01,"44,194.1",2537
Germany,DEU,2006-01-01,"44,549.8",2538
Germany,DEU,2007-01-01,"44,428.7",2539
Germany,DEU,2008-01-01,"44,915.1",2540
Germany,DEU,2009-01-01,"45,017.3",2541
Germany,DEU,2010-01-01,"45,337.8",2542
Germany,DEU,2011-01-01,"46,258.8",2543
Ghana,GHA,1986-01-01,25,2544
Ghana,GHA,1987-01-01,32,2545
Ghana,GHA,1988-01-01,37,2546
Ghana,GHA,1989-01-01,36,2547
Ghana,GHA,1990-01-01,40,2548
Ghana,GHA,1991-01-01,47,2549
Ghana,GHA,1992-01-01,72,2550
Ghana,GHA,1993-01-01,52,2551
Ghana,GHA,1994-01-01,67,2552
Ghana,GHA,1995-01-01,58.3,2553
Ghana,GHA,1996-01-01,71.8,2554
Ghana,GHA,1997-01-01,81.9,2555
Ghana,GHA,1998-01-01,71.3,2556
Ghana,GHA,1999-01-01,74.1,2557
Ghana,GHA,2000-01-01,92.1,2558
Ghana,GHA,2001-01-01,78.7,2559
Ghana,GHA,2002-01-01,79.3,2560
Ghana,GHA,2003-01-01,75.8,2561
Ghana,GHA,2004-01-01,86.2,2562
Ghana,GHA,2005-01-01,81.3,2563
Ghana,GHA,2006-01-01,90.2,2564
Ghana,GHA,2007-01-01,109.4,2565
Ghana,GHA,2008-01-01,111.1,2566
Ghana,GHA,2009-01-01,101.5,2567
Ghana,GHA,2010-01-01,121.4,2568
Ghana,GHA,2011-01-01,121.1,2569
Greece,GRC,1981-01-01,793,2570
Greece,GRC,1985-01-01,935,2571
Greece,GRC,1986-01-01,1158,2572
Greece,GRC,1987-01-01,1251,2573
Greece,GRC,1988-01-01,1239,2574
Greece,GRC,1989-01-01,1518,2575
Greece,GRC,1990-01-01,1397,2576
Greece,GRC,1991-01-01,1598,2577
Greece,GRC,1992-01-01,1736,2578
Greece,GRC,1993-01-01,1759,2579
Greece,GRC,1994-01-01,1974,2580
Greece,GRC,1995-01-01,"2,058.1",2581
Greece,GRC,1996-01-01,"2,249.3",2582
Greece,GRC,1997-01-01,2434,2583
Greece,GRC,1998-01-01,"2,611.3",2584
Greece,GRC,1999-01-01,"2,625.9",2585
Greece,GRC,2000-01-01,"2,976.1",2586
Greece,GRC,2001-01-01,"3,203.8",2587
Greece,GRC,2002-01-01,"3,447.1",2588
Greece,GRC,2003-01-01,"3,586.9",2589
Greece,GRC,2004-01-01,"3,928.3",2590
Greece,GRC,2005-01-01,4292,2591
Greece,GRC,2006-01-01,"4,874.1",2592
Greece,GRC,2007-01-01,"4,981.7",2593
Greece,GRC,2008-01-01,"4,953.4",2594
Greece,GRC,2009-01-01,"4,881.5",2595
Greece,GRC,2010-01-01,"4,631.2",2596
Greece,GRC,2011-01-01,"4,534.1",2597
Grenada,GRD,1986-01-01,0,2598
Grenada,GRD,1987-01-01,0,2599
Grenada,GRD,1988-01-01,0,2600
Grenada,GRD,1989-01-01,0,2601
Grenada,GRD,1990-01-01,0,2602
Grenada,GRD,1991-01-01,0,2603
Grenada,GRD,1992-01-01,0,2604
Grenada,GRD,1993-01-01,0,2605
Grenada,GRD,1994-01-01,2,2606
Grenada,GRD,1995-01-01,1,2607
Grenada,GRD,1996-01-01,0,2608
Grenada,GRD,1997-01-01,0.5,2609
Grenada,GRD,1998-01-01,0,2610
Grenada,GRD,1999-01-01,1.9,2611
Grenada,GRD,2000-01-01,0.8,2612
Grenada,GRD,2001-01-01,0.3,2613
Grenada,GRD,2002-01-01,1.5,2614
Grenada,GRD,2003-01-01,1.2,2615
Grenada,GRD,2004-01-01,2.3,2616
Grenada,GRD,2005-01-01,2.2,2617
Grenada,GRD,2006-01-01,5.9,2618
Grenada,GRD,2007-01-01,6.8,2619
Grenada,GRD,2008-01-01,5.5,2620
Grenada,GRD,2009-01-01,8.5,2621
Grenada,GRD,2010-01-01,8.5,2622
Grenada,GRD,2011-01-01,13.3,2623
Guatemala,GTM,1986-01-01,19,2624
Guatemala,GTM,1987-01-01,23,2625
Guatemala,GTM,1988-01-01,18,2626
Guatemala,GTM,1989-01-01,15,2627
Guatemala,GTM,1990-01-01,20,2628
Guatemala,GTM,1991-01-01,28,2629
Guatemala,GTM,1992-01-01,25,2630
Guatemala,GTM,1993-01-01,23,2631
Guatemala,GTM,1994-01-01,22,2632
Guatemala,GTM,1995-01-01,19.5,2633
Guatemala,GTM,1996-01-01,23.8,2634
Guatemala,GTM,1997-01-01,17.9,2635
Guatemala,GTM,1998-01-01,16.1,2636
Guatemala,GTM,1999-01-01,15.8,2637
Guatemala,GTM,2000-01-01,13.9,2638
